section,object_name,details
04_COLUMN,public.article_translations.excerpt,"{""table"":""article_translations"",""column"":""excerpt"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":5,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.article_translations.locale,"{""table"":""article_translations"",""column"":""locale"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":2,""udt_name"":""content_locale"",""data_type"":""USER-DEFINED"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.article_translations.seo_description,"{""table"":""article_translations"",""column"":""seo_description"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":8,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.article_translations.seo_title,"{""table"":""article_translations"",""column"":""seo_title"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":7,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.article_translations.slug,"{""table"":""article_translations"",""column"":""slug"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":3,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.article_translations.title,"{""table"":""article_translations"",""column"":""title"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":4,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.article_translations.updated_at,"{""table"":""article_translations"",""column"":""updated_at"",""schema"":""public"",""default"":""now()"",""nullable"":""NO"",""position"":10,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.category_id,"{""table"":""articles"",""column"":""category_id"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":2,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.created_at,"{""table"":""articles"",""column"":""created_at"",""schema"":""public"",""default"":""now()"",""nullable"":""NO"",""position"":9,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.created_by,"{""table"":""articles"",""column"":""created_by"",""schema"":""public"",""default"":""auth.uid()"",""nullable"":""YES"",""position"":7,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.deleted_at,"{""table"":""articles"",""column"":""deleted_at"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":11,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.featured_media_id,"{""table"":""articles"",""column"":""featured_media_id"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":3,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.id,"{""table"":""articles"",""column"":""id"",""schema"":""public"",""default"":""gen_random_uuid()"",""nullable"":""NO"",""position"":1,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.is_featured,"{""table"":""articles"",""column"":""is_featured"",""schema"":""public"",""default"":""false"",""nullable"":""NO"",""position"":5,""udt_name"":""bool"",""data_type"":""boolean"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.published_at,"{""table"":""articles"",""column"":""published_at"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":6,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.status,"{""table"":""articles"",""column"":""status"",""schema"":""public"",""default"":""'DRAFT'::article_status"",""nullable"":""NO"",""position"":4,""udt_name"":""article_status"",""data_type"":""USER-DEFINED"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.updated_at,"{""table"":""articles"",""column"":""updated_at"",""schema"":""public"",""default"":""now()"",""nullable"":""NO"",""position"":10,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.articles.updated_by,"{""table"":""articles"",""column"":""updated_by"",""schema"":""public"",""default"":""auth.uid()"",""nullable"":""YES"",""position"":8,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.audit_logs.action,"{""table"":""audit_logs"",""column"":""action"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":5,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.audit_logs.actor_user_id,"{""table"":""audit_logs"",""column"":""actor_user_id"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":2,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.audit_logs.created_at,"{""table"":""audit_logs"",""column"":""created_at"",""schema"":""public"",""default"":""now()"",""nullable"":""NO"",""position"":8,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.audit_logs.entity_id,"{""table"":""audit_logs"",""column"":""entity_id"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":4,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.audit_logs.entity_type,"{""table"":""audit_logs"",""column"":""entity_type"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":3,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.audit_logs.id,"{""table"":""audit_logs"",""column"":""id"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":1,""udt_name"":""int8"",""data_type"":""bigint"",""max_length"":null,""is_identity"":""YES"",""is_generated"":""NEVER"",""numeric_scale"":0,""numeric_precision"":64,""identity_generation"":""BY DEFAULT"",""generation_expression"":null}"
04_COLUMN,public.audit_logs.new_data,"{""table"":""audit_logs"",""column"":""new_data"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":7,""udt_name"":""jsonb"",""data_type"":""jsonb"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.audit_logs.old_data,"{""table"":""audit_logs"",""column"":""old_data"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":6,""udt_name"":""jsonb"",""data_type"":""jsonb"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certification_translations.certification_id,"{""table"":""certification_translations"",""column"":""certification_id"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":1,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certification_translations.created_at,"{""table"":""certification_translations"",""column"":""created_at"",""schema"":""public"",""default"":""now()"",""nullable"":""NO"",""position"":5,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certification_translations.description,"{""table"":""certification_translations"",""column"":""description"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":4,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certification_translations.locale,"{""table"":""certification_translations"",""column"":""locale"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":2,""udt_name"":""content_locale"",""data_type"":""USER-DEFINED"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certification_translations.name,"{""table"":""certification_translations"",""column"":""name"",""schema"":""public"",""default"":null,""nullable"":""NO"",""position"":3,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certification_translations.updated_at,"{""table"":""certification_translations"",""column"":""updated_at"",""schema"":""public"",""default"":""now()"",""nullable"":""NO"",""position"":6,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certifications.created_at,"{""table"":""certifications"",""column"":""created_at"",""schema"":""public"",""default"":""now()"",""nullable"":""NO"",""position"":6,""udt_name"":""timestamptz"",""data_type"":""timestamp with time zone"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certifications.id,"{""table"":""certifications"",""column"":""id"",""schema"":""public"",""default"":""gen_random_uuid()"",""nullable"":""NO"",""position"":1,""udt_name"":""uuid"",""data_type"":""uuid"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certifications.is_active,"{""table"":""certifications"",""column"":""is_active"",""schema"":""public"",""default"":""true"",""nullable"":""NO"",""position"":5,""udt_name"":""bool"",""data_type"":""boolean"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
04_COLUMN,public.certifications.short_code,"{""table"":""certifications"",""column"":""short_code"",""schema"":""public"",""default"":null,""nullable"":""YES"",""position"":3,""udt_name"":""text"",""data_type"":""text"",""max_length"":null,""is_identity"":""NO"",""is_generated"":""NEVER"",""numeric_scale"":null,""numeric_precision"":null,""identity_generation"":null,""generation_expression"":null}"
